gene_symbol,score_layer,score_direction,score_early,score_serum,score_rescue,positive_score,leakage_mult,het_mult,audit_score_raw,audit_score,is_hk,is_plasma_hi,rescue_eligible
ACTR1B,0.5,0.5,0.650116094584497,0,0,0.330023218916899,1,1,0.330023218916899,0.443511546627196,FALSE,FALSE,FALSE
ACTR2,0.5,0.75,0.382716640003664,0,0,0.326543328000733,1,0.3,0.0979629984002198,0.131650497426544,FALSE,FALSE,FALSE
ACTR3,0.5,1,0.944152491110483,0,0,0.488830498222097,1,0.3,0.146649149466629,0.19707883374074,FALSE,FALSE,FALSE
ACTR3B,0.25,0.375,0,0,0,0.125,1,0.3,0.0375,0.0503954935446762,FALSE,FALSE,FALSE
ACTR3C,0.25,0.25,0.468140721287051,0,0,0.19362814425741,1,0.7,0.135539700980187,0.182149070021183,FALSE,FALSE,FALSE
ACTR6,0,0,0,0,0,0,1,0.7,0,0,FALSE,FALSE,FALSE
ACTRT3,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
ACVR1,0.5,0.75,0.327675707144092,0.3,0,0.345535141428818,1,1,0.345535141428818,0.464357706382261,FALSE,FALSE,FALSE
ACVR1B,0.25,0.5,0.987441070848232,0,0,0.347488214169646,1,0.3,0.104246464250894,0.1400947204323,FALSE,FALSE,FALSE
ACVR1C,0.25,0.375,0.954921421527316,0,0,0.315984284305463,1,0.7,0.221188999013824,0.297251433918789,FALSE,FALSE,FALSE
ACVR2B,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
ACVRL1,0.25,0.125,0.40166780448957,0,0,0.155333560897914,1,1,0.155333560897914,0.208749639080064,FALSE,FALSE,FALSE
ACY3,0.5,0.625,0.982376835888377,0,0,0.421475367177675,1,0.7,0.295032757024373,0.396488570722395,FALSE,FALSE,FALSE
ACYP2,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
ADA,0.5,1,0.996017835436115,0,0,0.499203567087223,1,0.3,0.149761070126167,0.201260881140988,FALSE,FALSE,FALSE
ADA2,0.5,0.25,0.947810941644129,0,0,0.339562188328826,1,1,0.339562188328826,0.456330775198439,FALSE,FALSE,FALSE
ADAL,0.25,0.375,0,0,0,0.125,1,0.3,0.0375,0.0503954935446762,FALSE,FALSE,FALSE
ADAM10,0.5,1,0.987634052409937,0.3,0,0.527526810481987,1,0.7,0.369268767337391,0.496252847482721,FALSE,FALSE,FALSE
ADAM11,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
ADAM12,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
ADAM15,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
ADAM28,0.5,0.875,0.944792723576359,0.3,0,0.493958544715272,1,0.7,0.34577098130069,0.464674646828675,FALSE,FALSE,FALSE
ADAM29,0,0,0,0,0,0,1,0.7,0,0,FALSE,FALSE,FALSE
ADAM33,0.25,0.375,0.993861966334461,0,0,0.323772393266892,1,1,0.323772393266892,0.435111188128694,FALSE,FALSE,FALSE
ADAM7,0.25,0,0.98418382755881,0,0,0.246836765511762,1,1,0.246836765511762,0.33171894994498,FALSE,FALSE,FALSE
ADAM8,0.5,0.875,0.97421756737622,0.3,0,0.499843513475244,1,0.7,0.349890459432671,0.470210730391545,FALSE,FALSE,FALSE
ADAM9,0.5,0.75,0.958116446299542,0.3,0,0.471623289259908,1,0.7,0.330136302481936,0.443663517349111,FALSE,FALSE,FALSE
ADAMDEC1,0.25,0.375,0.973822770257464,0,0,0.319764554051493,1,1,0.319764554051493,0.429725133853821,FALSE,FALSE,FALSE
ADAMTS1,0.25,0.25,0.974961148028706,0,0,0.294992229605741,1,0.7,0.206494560724019,0.277503874719414,FALSE,FALSE,FALSE
ADAMTS10,0.25,0.125,0.355068600340515,0,0,0.146013720068103,1,0.7,0.102209604047672,0.137357425093023,FALSE,FALSE,FALSE
ADAMTS12,0.75,0.75,0.934165215179064,0.3,1,0.616833043035813,1,0.7,0.431783130125069,0.58026463858448,FALSE,FALSE,TRUE
ADAMTS13,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
ADAMTS14,0.25,0.375,0.673468052867217,0,0,0.259693610573443,1,0.7,0.18178552740141,0.244297903271289,FALSE,FALSE,FALSE
ADAMTS15,0.25,0.375,0.979029181237036,0,0,0.320805836247407,1,1,0.320805836247407,0.431124491992018,FALSE,FALSE,FALSE
ADAMTS17,0.25,0.125,0.983779339532738,0,0,0.271755867906548,1,0.7,0.190229107534583,0.255645060287163,FALSE,FALSE,FALSE
ADAMTS18,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
ADAMTS19,0.25,0,0.896745551135193,0,0,0.229349110227039,1,1,0.229349110227039,0.308217642771306,FALSE,FALSE,FALSE
ADAMTS4,0.5,0.125,0.407325380620052,0,0,0.20646507612401,1,1,0.20646507612401,0.277464250960231,FALSE,FALSE,FALSE
ADAMTS6,0.25,0.375,0.994650715617143,0,0,0.323930143123429,1,0.7,0.2267511001864,0.304726229485119,FALSE,FALSE,FALSE
ADAMTS7,0.5,0.875,0.397587936788762,0.3,0,0.384517587357752,1,0.7,0.269162311150427,0.361721800374705,FALSE,FALSE,FALSE
ADAMTS8,0.25,0.25,0.88875209484173,0,0,0.277750418968346,1,0.7,0.194425293277842,0.261284229661474,FALSE,FALSE,FALSE
ADAMTS9,0.25,0.125,0.995989601855954,0,0,0.274197920371191,1,1,0.274197920371191,0.368489054027466,FALSE,FALSE,FALSE
ADAMTSL1,0.25,0.25,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
ADAMTSL2,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
ADAMTSL3,0.25,0.375,0.95310682186449,0,0,0.315621364372898,1,0.7,0.220934955061029,0.296910029375237,FALSE,FALSE,FALSE
ADAP1,0.25,0.375,0,0,0,0.125,1,0.3,0.0375,0.0503954935446762,FALSE,FALSE,FALSE
ADAR,0.5,0.75,0.529262086821303,0,0,0.355852417364261,1,1,0.355852417364261,0.478222885390347,FALSE,FALSE,FALSE
ADARB2,0,0.375,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
ADAT2,0.25,0.25,0.325439065771208,0,0,0.165087813154242,1,1,0.165087813154242,0.221858181923181,FALSE,FALSE,FALSE
ADAT3,0.5,0.75,0.97648855269587,0,0,0.445297710539174,1,0.3,0.133589313161752,0.179527983175488,FALSE,FALSE,FALSE
ADCK1,0.25,0.25,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
ADCK5,0.25,0.25,0.449623252534388,0,0,0.189924650506878,1,1,0.189924650506878,0.25523590662918,FALSE,FALSE,FALSE
ADCY1,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
ADCY10,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE
ADCY2,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
ADCY4,0,0.5,0,0,0,0.1,1,1,0.1,0.134387982785803,FALSE,FALSE,FALSE
ADCY5,0.25,0.125,0.988740513750997,0,0,0.272748102750199,1,1,0.272748102750199,0.366540673372543,FALSE,FALSE,FALSE
ADCY6,0.25,0.125,0.468821614102748,0,0,0.16876432282055,1,0.3,0.0506292968461649,0.0680396907301972,FALSE,FALSE,FALSE
ADCY9,0.5,0.875,0.998969017157697,0,0,0.47479380343154,1,0.3,0.142438141029462,0.191419744447091,FALSE,FALSE,FALSE
ADCYAP1,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
ADCYAP1R1,0.25,0.5,0.953895945536463,0,0,0.340779189107293,1,0.7,0.238545432375105,0.320576394596576,FALSE,FALSE,FALSE
ADD1,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
ADD2,0.5,0.625,0.358782600178645,0,0,0.296756520035729,1,0.7,0.20772956402501,0.279163570742955,FALSE,FALSE,FALSE
ADGRA1,0.25,0.5,0.88092711837043,0,0,0.326185423674086,1,0.3,0.0978556271022258,0.131506203305079,FALSE,FALSE,FALSE
ADGRA2,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
ADGRB2,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
ADGRB3,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
ADGRE1,0.25,0.5,0.439367674289505,0,0,0.237873534857901,1,0.3,0.0713620604573703,0.0959020335230453,FALSE,FALSE,FALSE
ADGRF1,0.25,0.25,0.998051495314348,0,0,0.29961029906287,1,1,0.29961029906287,0.402640237129103,FALSE,FALSE,FALSE
ADGRF2,0.25,0.375,0.988578363447552,0,0,0.32271567268951,1,1,0.32271567268951,0.433691082661068,FALSE,FALSE,FALSE
ADGRF3,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
ADGRF4,0.25,0.5,0.996211653756059,0,0,0.349242330751212,1,0.7,0.244469631525848,0.328537806331474,FALSE,FALSE,FALSE
ADGRG2,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
ADGRG4,0.25,0,0.993878231246261,0,0,0.248775646249252,1,0.3,0.0746326938747757,0.100297371797015,FALSE,FALSE,FALSE
ADGRG5,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
ADGRG7,0.25,0.375,0.940119067257245,0,0,0.313023813451449,1,0.3,0.0939071440354347,0.126199916560979,FALSE,FALSE,FALSE
ADGRL1,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
ADGRL3,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
ADGRV1,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
ADH1A,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
ADH1B,0.75,1,0.986967977696069,0,0,0.547393595539214,1,1,0.547393595539214,0.735631210943828,FALSE,FALSE,FALSE
ADH1C,0.5,0.625,0.991125870372476,0,0,0.423225174074495,1,0.7,0.296257621852147,0.398134641856293,FALSE,FALSE,FALSE
ADH4,0.5,0.875,0.992569548204296,0,0,0.473513909640859,1,0.7,0.331459736748601,0.445442053963579,FALSE,FALSE,FALSE
ADH6,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
ADHFE1,0.75,0.875,0.996849389489693,0,1,0.624369877897939,1,0.3,0.187310963369382,0.251723425208767,FALSE,FALSE,TRUE
ADI1,0.5,0.25,0.985037041243922,0,0,0.347007408248784,1,0.7,0.242905185774149,0.326435379243987,FALSE,FALSE,FALSE
ADIPOQ,0.25,0.125,0.832446394466963,0,0,0.241489278893393,1,1,0.241489278893393,0.324532570548813,FALSE,FALSE,FALSE
ADIPOR2,0.25,0.25,0.543044888218813,0,0,0.208608977643763,1,0.7,0.146026284350634,0.196241777875878,FALSE,FALSE,FALSE
ADM,0.25,0.25,0.943940368104979,0,0,0.288788073620996,1,1,0.288788073620996,0.388096466665237,FALSE,FALSE,FALSE
ADM2,0.25,0.25,0.968719585610095,0,0,0.293743917122019,1,0.7,0.205620741985413,0.276329567343398,FALSE,FALSE,FALSE
ADM5,0.25,0.375,0.716844338392911,0,0,0.268368867678582,1,0.7,0.187858207375008,0.252458855388844,FALSE,FALSE,FALSE
ADNP2,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
ADO,0.25,0.25,0.489979471703988,0,0,0.197995894340798,1,1,0.197995894340798,0.266082688403308,FALSE,FALSE,FALSE
ADORA1,0.25,0.125,0.957171072857773,0,0,0.266434214571555,1,1,0.266434214571555,0.358055566413911,FALSE,FALSE,FALSE
ADORA2A,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
ADORA2B,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
ADPRM,0.25,0.125,0.524595067551449,0,0,0.17991901351029,1,1,0.17991901351029,0.241789532904595,FALSE,FALSE,FALSE
ADRA1A,0.25,0.125,0.971622700077748,0,0,0.26932454001555,1,1,0.26932454001555,0.361939816474041,FALSE,FALSE,FALSE
ADRA1D,0.25,0,0.999866203923217,0,0,0.249973240784643,1,1,0.249973240784643,0.335933995794781,FALSE,FALSE,FALSE
ADRA2A,0.25,0.125,0.856317199578626,0,0,0.246263439915725,1,1,0.246263439915725,0.330948469241672,FALSE,FALSE,FALSE
ADRA2C,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
ADRB1,0.25,0.25,0.961870270214749,0,0,0.29237405404295,1,0.7,0.204661837830065,0.275040915392176,FALSE,FALSE,FALSE
ADRB2,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
ADRB3,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE
ADSS2,0.5,0.875,0.993431693185773,0,0,0.473686338637155,1,1,0.473686338637155,0.636577515226401,FALSE,FALSE,FALSE
ADTRP,0.25,0.125,0.729149184015804,0,0,0.220829836803161,1,0.7,0.154580885762213,0.207738134148264,FALSE,FALSE,FALSE
AEBP1,0.75,0.875,0.456771902358467,0.3,1,0.546354380471693,1,0.7,0.382448066330185,0.513964241544447,FALSE,FALSE,TRUE
AEBP2,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
AEN,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
AF241726.1,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE
AFAP1,0.5,0.875,0.983084077894624,0,0,0.471616815578925,1,0.3,0.141485044673677,0.190138897480548,FALSE,FALSE,FALSE
AFDN,0.5,1,0.419085592226881,0,0,0.383817118445376,1,1,0.383817118445376,0.515804083065338,FALSE,FALSE,FALSE
AFF1,0.25,0.5,0.997545918049235,0,0,0.349509183609847,1,1,0.349509183609847,0.469698341504403,FALSE,FALSE,FALSE
AFF3,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
AFG1L,0.5,0.75,0.737287175567106,0,0,0.397457435113421,1,0.7,0.278220204579395,0.373894520636784,FALSE,FALSE,FALSE
AFG3L2,0.5,0.625,0.997575535545047,0,0,0.424515107109009,1,0.3,0.127354532132703,0.171149186719437,FALSE,FALSE,FALSE
AFMID,0.5,1,0.961123707889086,0,0,0.492224741577817,1,0.7,0.344557319104472,0.463043630685343,FALSE,FALSE,FALSE
AGAP1,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
AGAP3,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
AGAP5,0.25,0.25,0.982247196922908,0,0,0.296449439384582,1,0.3,0.0889348318153745,0.119517726470628,FALSE,FALSE,FALSE
AGAP6,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
AGAP9,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
AGBL3,0,0.5,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
AGBL4,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
AGBL5,0.25,0.5,0.423633307704019,0,0,0.234726661540804,1,0.3,0.0704179984622412,0.0946333276515438,FALSE,FALSE,FALSE
AGER,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
AGFG2,0.25,0.25,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
AGL,0.5,0.875,0.592907809317466,0,0,0.393581561863493,1,1,0.393581561863493,0.528926321605207,FALSE,FALSE,FALSE
AGMAT,0.25,0.375,0.997656179283614,0,0,0.324531235856723,1,0.7,0.227171865099706,0.305291686964381,FALSE,FALSE,FALSE
AGO1,0.5,0.875,0.970147791815549,0,0,0.46902955836311,1,1,0.46902955836311,0.630319362153345,FALSE,FALSE,FALSE
AGO3,0.25,0.375,0,0,0,0.125,1,1,0.125,0.167984978482254,FALSE,FALSE,FALSE
AGPAT2,0.25,0.5,0.902652340395352,0,0,0.33053046807907,1,1,0.33053046807907,0.444193228543936,FALSE,FALSE,FALSE
AGPAT3,0.25,0.25,0.998609212652753,0,0,0.299721842530551,1,1,0.299721842530551,0.402790138145249,FALSE,FALSE,FALSE
AGR2,0.75,0.625,0.684167082146535,0.3,0,0.441833416429307,1,0.7,0.309283391500515,0.41563971092906,FALSE,FALSE,FALSE
AGT,0.25,0.125,0,0,0,0.075,0.5,0.3,0.01125,0.0151186480634029,FALSE,TRUE,FALSE
AGTPBP1,0,0.25,0,0,0,0.05,1,1,0.05,0.0671939913929016,FALSE,FALSE,FALSE
AGTR1,0,0.125,0,0,0,0.025,1,0.7,0.0175,0.0235178969875156,FALSE,FALSE,FALSE
AGTR2,0.25,0,0.727812731970927,0,0,0.195562546394185,1,0.7,0.13689378247593,0.183968792828587,FALSE,FALSE,FALSE
AHCYL1,0.5,0.875,0.96979862693499,0,0,0.468959725386998,1,0.3,0.140687917616099,0.189067654507629,FALSE,FALSE,FALSE
AHI1,0,0.125,0,0,0,0.025,1,0.3,0.0075,0.0100790987089352,FALSE,FALSE,FALSE
AHNAK2,0.75,0.75,0.994808446090798,0,0,0.49896168921816,1,1,0.49896168921816,0.670544549014253,FALSE,FALSE,FALSE
AHR,0.5,0.75,0.986416451239378,0,0,0.447283290247876,1,1,0.447283290247876,0.601094991102089,FALSE,FALSE,FALSE
AHSA1,0.25,0.375,0.337452129228774,0,0,0.192490425845755,1,0.7,0.134743298092028,0.181078800244939,FALSE,FALSE,FALSE
AICDA,0.25,0,0.424174014213102,0,0,0.13483480284262,1,0.7,0.0943843619898342,0.126841240143389,FALSE,FALSE,FALSE
AIF1L,0.5,0.875,0.980258680012621,0,0,0.471051736002524,1,0.7,0.329736215201767,0.44312584812391,FALSE,FALSE,FALSE
AIFM1,0.5,0.75,0.997994138440267,0,0,0.449598827688053,1,0.3,0.134879648306416,0.181262038547578,FALSE,FALSE,FALSE
AIG1,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
AJAP1,0.25,0.375,0.963891301236291,0,0,0.317778260247258,1,0.7,0.222444782173081,0.298939055574677,FALSE,FALSE,FALSE
AJM1,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
AJUBA,0,0.375,0,0,0,0.075,1,1,0.075,0.100790987089352,FALSE,FALSE,FALSE
AK2,0.5,0.875,0.768670534015804,0,0,0.428734106803161,1,1,0.428734106803161,0.576167117647499,FALSE,FALSE,FALSE
AK3,0.5,0.875,0.985018749653638,0,0,0.472003749930728,1,0.7,0.330402624951509,0.444021422743676,FALSE,FALSE,FALSE
AK4,0.5,0.875,0.966978928573447,0,0,0.468395785714689,1,1,0.468395785714689,0.629467647875685,FALSE,FALSE,FALSE
AK5,0.25,0.5,0.810739649958038,0,0,0.312147929991608,1,0.3,0.0936443789974823,0.125846791927009,FALSE,FALSE,FALSE
AK9,0,0.5,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
AKAIN1,0,0.5,0,0,0,0.1,1,0.7,0.07,0.0940715879500622,FALSE,FALSE,FALSE
AKAP11,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
AKAP17A,0.5,0.5,0.980936159788658,0,0,0.396187231957732,1,1,0.396187231957732,0.532428029082907,FALSE,FALSE,FALSE
AKAP3,0.25,0.25,0.861446039887171,0,0,0.272289207977434,1,0.7,0.190602445584204,0.25614678176102,FALSE,FALSE,FALSE
AKAP6,0,0.5,0,0,0,0.1,1,0.3,0.03,0.040316394835741,FALSE,FALSE,FALSE
AKAP7,0.75,1,0.983510751469133,0,0,0.546702150293827,1,1,0.546702150293827,0.734701991626484,FALSE,FALSE,FALSE
AKAP8,0.25,0.25,0.492687076213369,0,0,0.198537415242674,1,1,0.198537415242674,0.266810427419703,FALSE,FALSE,FALSE
AKAP8L,0,0.375,0,0,0,0.075,1,0.3,0.0225,0.0302372961268057,FALSE,FALSE,FALSE
AKAP9,0.25,0.125,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
AKIRIN1,0.25,0.5,0.326539613186643,0,0,0.215307922637329,1,1,0.215307922637329,0.289347974010324,FALSE,FALSE,FALSE
AKIRIN2,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
AKNA,0.5,0.375,0.996428434962067,0,0,0.374285686992413,1,0.7,0.261999980894689,0.352096489223563,FALSE,FALSE,FALSE
AKR1A1,0.5,0.625,0.9490457404865,0,0,0.4148091480973,1,1,0.4148091480973,0.557453646538937,FALSE,FALSE,FALSE
AKR1B10,0.25,0.125,0.999135963765412,0,0,0.274827192753082,1,0.3,0.0824481578259247,0.110800416146316,FALSE,FALSE,FALSE
AKR1B15,0.25,0.375,0.899147181011687,0,0,0.304829436202337,1,0.3,0.0914488308607012,0.122896239074897,FALSE,FALSE,FALSE
AKR1C1,0.25,0.375,0.961878822261337,0,0,0.317375764452267,1,1,0.317375764452267,0.426514887698425,FALSE,FALSE,FALSE
AKR1C2,0.25,0.5,0,0,0,0.15,1,1,0.15,0.201581974178705,FALSE,FALSE,FALSE
AKR1C3,0.25,0.375,0.920344336712416,0,0,0.309068867342483,1,0.7,0.216348207139738,0.290745991368345,FALSE,FALSE,FALSE
AKR1C4,0.25,0.25,0.456750511878004,0,0,0.191350102375601,1,0.3,0.0574050307126802,0.0771454627923418,FALSE,FALSE,FALSE
AKR7A2,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
AKR7A3,0.5,0.75,0.96779566332584,0,0,0.443559132665168,1,0.3,0.13306773979955,0.178827051255277,FALSE,FALSE,FALSE
AKT1S1,0.25,0.375,0,0,0,0.125,1,0.7,0.0875,0.117589484937578,FALSE,FALSE,FALSE
AKT2,0.5,0.5,0.541691335331922,0,0,0.308338267066384,1,1,0.308338267066384,0.414369577267217,FALSE,FALSE,FALSE
AL024498.2,0.25,0,0.998400052573125,0,0,0.249680010514625,1,1,0.249680010514625,0.335539929549986,FALSE,FALSE,FALSE
AL049844.1,0.25,0,0.434265750251755,0,0,0.136853150050351,1,0.3,0.0410559450151053,0.0551742563194485,FALSE,FALSE,FALSE
AL096711.2,0,0,0,0,0,0,1,1,0,0,FALSE,FALSE,FALSE
AL121594.1,0.25,0,0.303362250308054,0,0,0.110672450061611,1,0.3,0.0332017350184833,0.0446191419412273,FALSE,FALSE,FALSE
AL121753.1,0.25,0.375,0.364655438941643,0,0,0.197931087788329,1,0.3,0.0593793263364986,0.0797986788554197,FALSE,FALSE,FALSE
AL136295.3,0.25,0,0.656798888390711,0,0,0.181359777678142,1,1,0.181359777678142,0.243725746806473,FALSE,FALSE,FALSE
AL139011.2,0.25,0,0.297296204367067,0,0,0.109459240873413,1,0.3,0.032837772262024,0.0441300197347301,FALSE,FALSE,FALSE
AL157935.2,0,0.25,0,0,0,0.05,1,0.3,0.015,0.0201581974178705,FALSE,FALSE,FALSE
AL162231.1,0,0,0,0,0,0,1,0.3,0,0,FALSE,FALSE,FALSE
AL162231.3,0.25,0,0.691160252682007,0,0,0.188232050536401,1,1,0.188232050536401,0.252961255672224,FALSE,FALSE,FALSE
AL353588.1,0,0,0,0,0,0,1,0.3,0,0,FALSE,FALSE,FALSE
AL357673.1,0,0,0,0,0,0,1,0.3,0,0,FALSE,FALSE,FALSE
AL391650.1,0.25,0,0.925612226631805,0,0,0.235122445326361,1,0.3,0.0705367335979083,0.0947928934052249,FALSE,FALSE,FALSE
AL513165.2,0.25,0,0.675444417420638,0,0,0.185088883484128,1,1,0.185088883484128,0.248737216875085,FALSE,FALSE,FALSE
AL589666.1,0.25,0,0.519383379557512,0,0,0.153876675911502,1,1,0.153876675911502,0.206791760735316,FALSE,FALSE,FALSE
AL662899.1,0.25,0,0.834559908094857,0,0,0.216911981618972,1,1,0.216911981618972,0.291503636518448,FALSE,FALSE,FALSE
AL928654.3,0.25,0.5,0.990499542544493,0,0,0.348099908508899,1,0.3,0.10442997255267,0.140341333537301,FALSE,FALSE,FALSE
ALAD,0.5,0.875,0.99550400931898,0,0,0.474100801863796,1,0.7,0.331870561304657,0.445994152797251,FALSE,FALSE,FALSE
ALAS2,0.25,0.5,0.994758379494615,0,0,0.348951675898923,1,0.7,0.244266173129246,0.328264382696472,FALSE,FALSE,FALSE
ALB,0.5,0.5,0.967126861941683,0,0,0.393425372388337,0.5,1,0.196712686194168,0.26435821086011,FALSE,TRUE,FALSE
ALCAM,0.25,0.375,0,0,0,0.125,1,1,0.125,0.167984978482254,FALSE,FALSE,FALSE
ALDH16A1,0.5,0.75,0.90845279947704,0,0,0.431690559895408,1,0.7,0.302183391926786,0.406098164724125,FALSE,FALSE,FALSE
ALDH1A1,0.75,0.875,0.937913932772523,0,1,0.612582786554505,1,0.3,0.183774835966351,0.246971294923098,FALSE,FALSE,TRUE
ALDH1L1,0.5,0.875,0.45408936957659,0,0,0.365817873915318,1,1,0.365817873915318,0.491615261424709,FALSE,FALSE,FALSE
ALDH1L2,0.75,0.625,0.996094767100726,0,0,0.474218953420145,1,0.7,0.331953267394102,0.446105299842497,FALSE,FALSE,FALSE
ALDH2,0.5,0.75,0.345800738593356,0,0,0.319160147718671,1,1,0.319160147718671,0.428912884375312,FALSE,FALSE,FALSE
ALDH3A1,0.25,0.25,0.724698770398531,0,0,0.244939754079706,1,0.7,0.171457827855794,0.230418716183757,FALSE,FALSE,FALSE
ALDH3A2,0.5,0.875,0.996896606271501,0,0,0.4743793212543,1,1,0.4743793212543,0.637508800586639,FALSE,FALSE,FALSE
ALDH3B1,0.5,0.75,0.989250761823953,0,0,0.447850152364791,1,0.7,0.313495106655353,0.421299749966332,FALSE,FALSE,FALSE
ALDH3B2,0.25,0.375,0.998983900679059,0,0,0.324796780135812,1,1,0.324796780135812,0.436487840977758,FALSE,FALSE,FALSE
ALDH4A1,0.5,0.875,0.452220969492696,0,0,0.365444193898539,1,1,0.365444193898539,0.491113080388086,FALSE,FALSE,FALSE
ALDH5A1,0.25,0.125,0,0,0,0.075,1,0.7,0.0525,0.0705536909625467,FALSE,FALSE,FALSE
ALDH6A1,0.75,1,0.985383157072447,0,1,0.647076631414489,1,0.3,0.194122989424347,0.260877969610878,FALSE,FALSE,TRUE
ALDH7A1,0.5,0.875,0.370792478844809,0,0,0.349158495768962,1,1,0.349158495768962,0.469227059189162,FALSE,FALSE,FALSE
ALDH8A1,0,0.25,0,0,0,0.05,1,0.7,0.035,0.0470357939750311,FALSE,FALSE,FALSE
ALDH9A1,0.5,0.5,0.692839865302832,0,0,0.338567973060566,1,0.3,0.10157039191817,0.136498400806463,FALSE,FALSE,FALSE
